Move,Player,Before,After,Delta,Mistake
94,W,-1.9032690658795919,-1.866857282320201,-0.0364117835593909,0
95,B,1.866857282320201,1.8029971989596454,0.0638600833605556,0
96,W,-1.8029971989596454,-1.8492791232461014,0.046281924286456055,0
97,B,1.8492791232461014,2.516148266360263,-0.6668691431141616,0
98,W,-2.516148266360263,-3.5821091260892537,1.0659608597289907,1
99,B,3.5821091260892537,4.248449244085234,-0.66634011799598,0
100,W,-4.248449244085234,-4.026724783147176,-0.22172446093805753,0
101,B,4.026724783147176,3.974037097196047,0.05268768595112938,0
102,W,-3.974037097196047,-4.54565303663919,0.5716159394431433,1
103,B,4.54565303663919,4.367020845879487,0.1786321907597035,0
104,W,-4.367020845879487,-4.514087112336087,0.14706626645660048,0
105,B,4.514087112336087,4.424169865930268,0.0899172464058191,0
106,W,-4.424169865930268,-4.493179714099698,0.06900984816943012,0
107,B,4.493179714099698,6.403684713580678,-1.9105049994809802,0
108,W,-6.403684713580678,-7.497507804716972,1.0938230911362936,1
109,B,7.497507804716972,4.59935164359046,2.8981561611265123,3
110,W,-4.59935164359046,-5.749978538981068,1.1506268953906087,1
111,B,5.749978538981068,6.291131608713485,-0.5411530697324167,0
112,W,-6.291131608713485,-11.716906011361509,5.425774402648024,5
113,B,11.716906011361509,2.183169187956737,9.533736823404771,10
114,W,-2.183169187956737,-3.3335133521143567,1.1503441641576195,1
115,B,3.3335133521143567,3.1120107713866534,0.22150258072770335,0
116,W,-3.1120107713866534,-3.400679064758876,0.28866829337222244,0
117,B,3.400679064758876,3.446303428728463,-0.04562436396958702,0
118,W,-3.446303428728463,-10.98367381520785,7.537370386479386,8
119,B,10.98367381520785,3.1452823891497665,7.838391426058083,8
120,W,-3.1452823891497665,-11.336357027694472,8.191074638544706,8
121,B,11.336357027694472,8.801966622068944,2.534390405625528,3
122,W,-8.801966622068944,-8.139213952989587,-0.6627526690793566,0
123,B,8.139213952989587,7.28983584834796,0.8493781046416276,1
124,W,-7.28983584834796,-12.941988111831485,5.652152263483525,6
125,B,12.941988111831485,10.164964626524908,2.777023485306577,3
126,W,-10.164964626524908,-10.615639576736914,0.4506749502120062,0
127,B,10.615639576736914,7.813239826438241,2.8023997502986733,3
128,W,-7.813239826438241,-13.526206186918463,5.712966360480222,6
129,B,13.526206186918463,12.911999045652152,0.614207141266311,1
130,W,-12.911999045652152,-13.771294148561095,0.8592951029089431,1
131,B,13.771294148561095,9.878838090334167,3.8924560582269283,4
132,W,-9.878838090334167,-10.05035979752985,0.1715217071956836,0
133,B,10.05035979752985,9.774433727702714,0.2759260698271362,0
134,W,-9.774433727702714,-12.142398367673268,2.3679646399705536,2
135,B,12.142398367673268,9.421615304571931,2.7207830631013366,3
136,W,-9.421615304571931,-10.211934495754853,0.7903191911829222,1
137,B,10.211934495754853,10.090769593298031,0.12116490245682243,0
138,W,-10.090769593298031,-13.287518161403401,3.1967485681053702,3
139,B,13.287518161403401,11.183630571339924,2.1038875900634775,2
140,W,-11.183630571339924,-13.137005300016083,1.9533747286761596,2
141,B,13.137005300016083,11.731513391549957,1.4054919084661268,1
142,W,-11.731513391549957,-13.494879436309962,1.763366044760005,2
143,B,13.494879436309962,12.72314084269656,0.7717385936134011,1
144,W,-12.72314084269656,-13.040876420984056,0.3177355782874951,0
145,B,13.040876420984056,12.881352036283504,0.15952438470055164,0
146,W,-12.881352036283504,-13.642619434958167,0.7612673986746632,1
147,B,13.642619434958167,13.29032391218031,0.35229552277785636,0
148,W,-13.29032391218031,-13.980686955063197,0.6903630428828862,1
149,B,13.980686955063197,12.668370353755467,1.3123166013077299,1
150,W,-12.668370353755467,-13.721883348938219,1.0535129951827518,1
151,B,13.721883348938219,11.9733974449192,1.7484859040190184,2
152,W,-11.9733974449192,-13.276275708696321,1.3028782637771208,1
153,B,13.276275708696321,11.114702706974333,2.1615730017219885,2
154,W,-11.114702706974333,-15.764931192934721,4.650228485960389,5
155,B,15.764931192934721,14.514990236433098,1.2499409565016233,1
156,W,-14.514990236433098,-14.75780739389563,0.2428171574625324,0
157,B,14.75780739389563,14.234481116045636,0.5233262778499945,1
158,W,-14.234481116045636,-14.65155641125926,0.41707529521362474,0
159,B,14.65155641125926,14.078703388962854,0.5728530222964068,1
160,W,-14.078703388962854,-15.199240682885211,1.1205372939223572,1
161,B,15.199240682885211,12.605110293109464,2.5941303897757475,3
162,W,-12.605110293109464,-13.051257408210523,0.4461471151010592,0
163,B,13.051257408210523,12.08370914514158,0.9675482630689434,1
164,W,-12.08370914514158,-13.868231520262844,1.7845223751212647,2
165,B,13.868231520262844,13.357269013625258,0.5109625066375862,1
166,W,-13.357269013625258,-13.049285072288622,-0.3079839413366354,0
167,B,13.049285072288622,12.185006162329513,0.8642789099591095,1
168,W,-12.185006162329513,-13.454114647098617,1.269108484769104,1
169,B,13.454114647098617,12.847480318740974,0.606634328357643,1
170,W,-12.847480318740974,-14.290321688774602,1.4428413700336282,1
171,B,14.290321688774602,12.701113294610735,1.589208394163867,2
172,W,-12.701113294610735,-15.23145108433876,2.5303377897280246,3
173,B,15.23145108433876,12.50611436592046,2.7253367184182995,3
174,W,-12.50611436592046,-13.774126582705941,1.2680122167854808,1
175,B,13.774126582705941,12.568610589006756,1.2055159936991853,1
176,W,-12.568610589006756,-13.862171051573508,1.2935604625667523,1
177,B,13.862171051573508,12.989290470075884,0.8728805814976237,1
178,W,-12.989290470075884,-13.097200967507014,0.10791049743112957,0
179,B,13.097200967507014,12.64599241002811,0.4512085574789033,0
180,W,-12.64599241002811,-13.215143520033317,0.5691511100052065,1
181,B,13.215143520033317,12.78213060811768,0.43301291191563784,0
182,W,-12.78213060811768,-16.469250819679377,3.687120211561698,4
183,B,16.469250819679377,15.65734880151387,0.8119020181655081,1
184,W,-15.65734880151387,-17.319811571960386,1.662462770446517,2
185,B,17.319811571960386,16.274064830004193,1.0457467419561937,1
186,W,-16.274064830004193,-17.788736507404124,1.5146716773999316,2
187,B,17.788736507404124,16.7680038233243,1.0207326840798245,1
188,W,-16.7680038233243,-18.19990886261973,1.4319050392954296,1
189,B,18.19990886261973,16.98473237361561,1.2151764890041186,1
190,W,-16.98473237361561,-17.6019480518913,0.6172156782756879,1
191,B,17.6019480518913,16.620097225004535,0.9818508268867632,1
192,W,-16.620097225004535,-22.365196810600224,5.745099585595689,6
193,B,22.365196810600224,17.49496107688191,4.870235733718314,5
194,W,-17.49496107688191,-18.424381645794575,0.9294205689126649,1
195,B,18.424381645794575,17.113374066748474,1.3110075790461018,1
196,W,-17.113374066748474,-17.91958179879729,0.806207732048815,1
197,B,17.91958179879729,16.250655763944344,1.6689260348529444,2
198,W,-16.250655763944344,-16.874544106262363,0.6238883423180184,1
199,B,16.874544106262363,16.298029559403272,0.5765145468590909,1
200,W,-16.298029559403272,-17.08819017937344,0.7901606199701696,1
201,B,17.08819017937344,16.558441815591387,0.5297483637820548,1
202,W,-16.558441815591387,-17.723198516882768,1.164756701291381,1
203,B,17.723198516882768,16.16422755998252,1.5589709569002466,2
204,W,-16.16422755998252,-16.724004697546494,0.5597771375639731,1
205,B,16.724004697546494,15.127504961490732,1.5964997360557618,2
206,W,-15.127504961490732,-15.65004575278685,0.5225407912961177,1
207,B,15.65004575278685,15.228479919017127,0.4215658337697228,0
208,W,-15.228479919017127,-17.13984192355316,1.9113620045360324,2
209,B,17.13984192355316,16.817636600823075,0.32220532273008473,0
210,W,-16.817636600823075,-17.93251466179818,1.114878060975105,1
211,B,17.93251466179818,17.22081543184018,0.7116992299580005,1
212,W,-17.22081543184018,-17.806413484354813,0.5855980525146336,1
213,B,17.806413484354813,17.024531972224093,0.7818815121307203,1
214,W,-17.024531972224093,-17.426329121456995,0.4017971492329018,0
215,B,17.426329121456995,17.06200092834086,0.3643281931161333,0
216,W,-17.06200092834086,-17.66206702329404,0.6000660949531778,1
217,B,17.66206702329404,17.238744497020438,0.42332252627360134,0
218,W,-17.238744497020438,-17.667704512704333,0.4289600156838951,0
219,B,17.667704512704333,17.152492906216466,0.5152116064878669,1
220,W,-17.152492906216466,-18.28848751721322,1.1359946109967538,1
221,B,18.28848751721322,17.166974075426474,1.121513441786746,1
222,W,-17.166974075426474,-18.01924559397888,0.8522715185524063,1
223,B,18.01924559397888,17.41932897596448,0.5999166180144009,1
224,W,-17.41932897596448,-18.198795968552265,0.7794669925877855,1
225,B,18.198795968552265,17.683132450779883,0.5156635177723814,1
226,W,-17.683132450779883,-19.831314474720205,2.148182023940322,2
227,B,19.831314474720205,18.45728853188959,1.3740259428306167,1
228,W,-18.45728853188959,-19.862470373066277,1.405181841176688,1
229,B,19.862470373066277,18.165342597467323,1.697127775598954,2
230,W,-18.165342597467323,-20.025087787766676,1.8597451902993534,2
231,B,20.025087787766676,18.48066045599374,1.544427331772937,2
232,W,-18.48066045599374,-19.080927950943483,0.600267494949744,1
233,B,19.080927950943483,18.69526507754089,0.38566287340259464,0
234,W,-18.69526507754089,-19.962964624904547,1.2676995473636588,1
235,B,19.962964624904547,19.198816045462497,0.7641485794420504,1
236,W,-19.198816045462497,-19.84013803696859,0.6413219915060928,1
237,B,19.84013803696859,19.092632289010663,0.747505747957927,1
238,W,-19.092632289010663,-20.06919577042254,0.9765634814118762,1
239,B,20.06919577042254,19.029858899832064,1.0393368705904749,1
240,W,-19.029858899832064,-20.702605806386813,1.6727469065547496,2
241,B,20.702605806386813,18.975949650592018,1.726656155794796,2
242,W,-18.975949650592018,-20.56253168701727,1.586582036425252,2
243,B,20.56253168701727,18.41566413259575,2.1468675544215188,2
244,W,-18.41566413259575,-20.359022780229694,1.9433586476339428,2
245,B,20.359022780229694,18.57918085010506,1.7798419301246327,2
246,W,-18.57918085010506,-21.16701120003861,2.5878303499335473,3
247,B,21.16701120003861,18.77487078157768,2.3921404184609294,2
248,W,-18.77487078157768,-20.458912134101944,1.6840413525242646,2
249,B,20.458912134101944,18.776738878113875,1.6821732559880687,2
250,W,-18.776738878113875,-20.45231137043437,1.6755724923204944,2
251,B,20.45231137043437,18.331054400312514,2.1212569701218555,2
